X,Y,Frame,Time (s),
149,680,463,80.615
477,482,463,80.615
75,700,464,80.7693
483,488,464,80.7693
572,444,465,80.9399
453,506,466,81.2011
434,530,467,81.346
568,456,467,81.346
562,460,468,81.4986
558,462,469,81.6466
374,576,470,81.9186
558,464,470,81.9186
294,626,471,82.0665
546,468,471,82.0665
546,474,472,82.2191
538,480,473,82.3575
71,696,474,82.4988
530,484,474,82.4988
528,496,475,82.6416
528,508,476,82.8139
516,516,477,83.1095
501,538,478,83.2618
488,556,479,83.4374
482,476,479,83.4374
468,570,480,83.5959
470,476,480,83.5959
444,586,481,83.7415
458,480,481,83.7415
418,608,482,83.9034
450,483,482,83.9034
367,636,483,84.0738
432,488,483,84.0738
323,640,484,84.3707
415,496,484,84.3707
172,720,485,84.5237
390,520,485,84.5237
359,476,485,84.5237
368,532,486,84.6799
342,484,486,84.6799
348,552,487,84.9433
289,584,488,85.1001
207,514,489,85.2672
113,622,490,85.4108
165,514,490,85.4108
122,522,491,85.591
75,528,492,85.7469
16,540,493,85.9148
16,572,495,86.3583
254,528,524,91.5893
470,464,535,93.7102
462,468,537,94.1236
88,620,538,94.272
462,472,538,94.272
18,660,539,94.4283
452,476,539,94.4283
445,484,540,94.5906
432,492,541,94.7678
419,500,542,95.066
387,528,543,95.2422
367,544,544,95.4497
534,464,544,95.4497
343,560,545,95.621
530,472,545,95.621
303,576,546,95.8058
518,472,546,95.8058
259,598,547,96.022
510,480,547,96.022
468,480,549,96.4783
422,488,550,96.6337
403,496,551,96.776
498,448,552,96.9227
490,456,553,97.1117
481,458,554,97.2883
474,464,555,97.4512
274,552,556,97.623
460,464,556,97.623
456,468,557,97.8218
178,598,558,98.1106
402,488,559,98.2834
381,496,560,98.4905
362,500,561,98.7054
338,512,562,98.9942
281,536,563,99.1448
452,456,563,99.1448
246,552,564,99.3003
442,464,564,99.3003
478,444,564,99.3003
206,570,565,99.4487
430,472,565,99.4487
154,592,566,99.6114
416,476,566,99.6114
97,620,567,99.7735
401,484,567,99.7735
452,456,567,99.7735
381,488,568,100.038
438,458,568,100.038
339,492,569,100.187
410,456,569,100.187
288,490,571,100.515
381,448,571,100.515
368,444,572,100.671
234,496,573,100.809
357,442,573,100.809
340,442,574,100.979
144,520,575,101.122
319,450,575,101.122
88,541,576,101.379
298,460,576,101.379
17,596,577,101.538
267,498,578,101.693
194,464,578,101.693
240,512,579,101.839
172,464,579,101.839
212,524,580,102.007
151,480,580,102.007
181,540,581,102.15
126,488,581,102.15
145,560,582,102.312
100,500,582,102.312
91,576,583,102.464
60,506,583,102.464
37,602,584,102.731
151,502,617,108.56
249,512,619,108.999
341,526,620,109.161
318,544,622,109.461
298,556,623,109.621
202,616,625,110.056
19,708,627,110.477
486,476,633,111.509
482,476,634,111.79
473,482,635,111.931
466,492,636,112.118
465,492,637,112.268
457,500,638,112.443
440,504,639,112.598
430,516,640,112.867
390,540,641,113.037
368,564,642,113.199
254,452,642,113.199
366,492,643,113.355
285,620,644,113.519
314,517,645,113.718
283,528,646,113.889
245,546,647,114.207
112,492,647,114.207
160,584,648,114.347
44,510,648,114.347
116,598,649,114.499
10,516,649,114.499
