X,Y,Frame,Time (s),
876,524,225,38.8005
612,482,225,38.8005
384,464,225,38.8005
911,542,226,38.9582
623,490,226,38.9582
636,506,227,39.1207
383,480,227,39.1207
674,520,228,39.4017
402,488,228,39.4017
157,472,228,39.4017
792,552,229,39.5409
475,506,229,39.5409
212,480,229,39.5409
513,512,230,39.6837
240,488,230,39.6837
558,528,231,39.8403
266,496,231,39.8403
762,96,231,39.8403
287,506,232,39.9886
799,96,232,39.9886
296,514,233,40.1453
345,528,234,40.3087
14,496,234,40.3087
448,544,235,40.4692
111,498,235,40.4692
1036,70,235,40.4692
8,474,236,40.7363
258,480,237,40.8912
333,480,238,41.0415
605,544,239,41.2016
377,482,239,41.2016
540,150,239,41.2016
453,494,240,41.3627
548,498,241,41.5139
44,568,242,41.6714
97,568,242,41.6714
707,512,242,41.6714
849,128,242,41.6714
898,534,243,41.9401
793,496,243,41.9401
9,288,243,41.9401
937,534,244,42.0984
114,310,244,42.0984
768,474,245,42.2461
1171,70,245,42.2461
787,485,246,42.4008
1193,48,246,42.4008
809,502,247,42.6554
983,534,248,42.8021
1030,552,249,42.9628
876,480,249,42.9628
888,478,250,43.1146
909,480,251,43.258
907,480,252,43.4051
911,500,253,43.5521
924,510,254,43.7061
934,528,255,43.9728
790,478,256,44.1151
778,486,257,45.1815
164,208,257,45.1815
818,490,258,45.3821
12,656,259,45.544
12,576,259,45.544
862,486,259,45.544
248,81,259,45.544
921,488,260,45.7184
344,232,260,45.7184
958,498,261,45.9814
1007,526,262,46.1181
316,95,262,46.1181
976,534,263,46.2692
309,286,263,46.2692
953,534,264,46.4159
289,241,264,46.4159
816,474,266,46.867
114,210,266,46.867
814,490,268,47.2703
89,160,268,47.2703
810,502,269,47.42
47,214,269,47.42
43,141,269,47.42
811,506,270,47.5597
31,158,270,47.5597
810,504,271,47.7189
16,144,271,47.7189
814,510,272,47.8741
820,510,273,48.0382
728,462,274,48.3004
720,486,275,48.4531
728,508,276,48.6125
44,96,276,48.6125
763,526,277,48.7689
673,486,277,48.7689
830,550,278,48.9247
723,498,278,48.9247
754,522,279,49.0729
761,536,280,49.2266
574,486,280,49.2266
761,550,281,49.4993
559,490,281,49.4993
675,494,282,49.6372
786,506,283,49.7902
563,480,283,49.7902
895,530,284,49.9446
643,494,284,49.9446
456,470,284,49.9446
681,510,285,50.1038
483,486,285,50.1038
270,158,285,50.1038
468,493,286,50.2609
266,158,286,50.2609
429,85,286,50.2609
444,510,287,50.5122
213,488,287,50.5122
497,538,288,50.6665
243,506,288,50.6665
34,488,288,50.6665
333,535,289,50.8263
128,496,289,50.8263
198,502,290,51.0018
